Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Month_name,Time,Hour,Local_Authority_District,Local_Authority_Highway,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
201501BS70171,527440,178420,-0.165788,51.490374,1,3,2,1,2015-04-10,6,April,22:20:00,22,12,E09000020,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002914
201501BS70172,525140,178520,-0.198863,51.491786,1,3,2,2,2015-04-10,6,April,21:05:00,21,12,E09000020,3,3220,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01002848
201501BS70174,524000,182080,-0.214025,51.524031,1,3,2,2,2015-04-11,7,April,17:28:00,17,12,E09000020,4,450,6,30,2,2,5,0,0,5,1,1,1,0,0,1,1,E01002905
201501BS70175,526400,177080,-0.181239,51.478565,1,3,1,1,2015-04-12,1,April,00:45:00,0,12,E09000020,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002841
201501BS70176,524620,179060,-0.206159,51.496754,1,3,1,1,2015-04-12,1,April,14:43:00,14,12,E09000020,3,3220,2,30,3,2,3,315,0,5,1,1,1,0,0,1,1,E01002867
201501BS70177,527330,177640,-0.167653,51.483389,1,3,1,1,2015-04-13,2,April,16:12:00,16,12,E09000020,3,3212,6,30,6,2,4,304,0,5,1,1,1,0,0,1,1,E01002844
201501BS70179,528030,178650,-0.157211,51.492308,1,3,1,1,2015-04-14,3,April,13:00:00,13,12,E09000020,3,3217,1,30,1,2,3,3216,0,5,1,1,1,0,0,1,1,E01002902
201501BS70180,525860,178080,-0.188655,51.487672,1,3,2,1,2015-04-14,3,April,10:05:00,10,12,E09000020,3,3220,2,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01002893
201501BS70181,525330,178790,-0.196032,51.49417,1,3,2,2,2015-01-07,4,January,21:50:00,21,12,E09000020,3,4,3,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01002851
201501BS70183,524320,181280,-0.209696,51.516771,1,3,2,1,2015-01-08,5,January,08:50:00,8,12,E09000020,4,450,6,30,6,2,5,0,0,5,1,2,2,0,0,1,1,E01002879
201501BS70184,526680,177360,-0.177109,51.481019,1,3,2,1,2015-01-05,2,January,13:10:00,13,12,E09000020,3,3220,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01002840
201501BS70185,525310,179430,-0.196093,51.499927,1,3,2,1,2015-01-02,6,January,23:32:00,23,12,E09000020,3,315,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002817
201501BS70186,523520,181060,-0.221297,51.514969,1,3,3,1,2015-01-11,1,January,15:40:00,15,11,E09000013,3,3220,3,30,1,2,3,3220,0,5,1,1,1,0,0,1,1,E01002877
201501BS70187,525420,179140,-0.194612,51.497296,1,3,2,1,2015-01-03,7,January,10:22:00,10,12,E09000020,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01002813
201501BS70188,525960,177410,-0.187454,51.481629,1,3,2,1,2015-01-06,3,January,16:28:00,16,12,E09000020,3,304,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01002897
201501BS70189,526170,177690,-0.184331,51.484098,1,3,2,1,2015-01-12,2,January,00:51:00,0,12,E09000020,3,308,6,30,6,2,3,3220,0,5,4,1,1,0,0,1,1,E01002912
201501BS70190,526820,177800,-0.174936,51.484941,1,3,2,1,2015-01-04,1,January,11:40:00,11,12,E09000020,3,3217,6,30,3,4,6,0,0,0,1,7,2,0,0,1,1,E01002845
201501BS70191,526150,178450,-0.184348,51.490933,1,3,1,2,2015-01-08,5,January,17:25:00,17,12,E09000020,6,0,6,30,3,4,3,3218,0,0,4,1,1,0,0,1,1,E01002836
201501BS70193,526180,177680,-0.184191,51.484006,1,3,1,1,2015-01-06,3,January,18:30:00,18,12,E09000020,3,3220,6,30,6,2,3,308,0,5,4,1,1,0,0,1,1,E01002912
201501BS70194,524440,181600,-0.207855,51.51962,1,3,1,1,2015-01-06,3,January,17:05:00,17,12,E09000020,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01002855
201501BS70195,525850,178090,-0.188795,51.487764,1,3,4,2,2015-01-08,5,January,18:20:00,18,12,E09000020,3,3220,2,30,6,4,6,0,0,1,4,1,1,0,0,1,1,E01002893
201501BS70196,524730,179100,-0.204561,51.497089,1,3,1,1,2015-01-08,5,January,11:15:00,11,12,E09000020,3,3220,2,30,6,2,3,315,0,5,1,5,2,0,0,1,1,E01002814
201501BS70198,523860,182490,-0.215898,51.527746,1,2,2,1,2015-04-17,6,April,23:20:00,23,1,E09000033,3,404,6,30,6,2,4,450,0,5,4,1,1,0,0,1,1,E01002852
201501BS70199,523420,181190,-0.222692,51.516159,1,3,2,1,2015-04-19,1,April,12:32:00,12,12,E09000020,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002877
201501BS70200,526030,177530,-0.186404,51.482691,1,3,2,1,2015-04-16,5,April,21:20:00,21,12,E09000020,3,304,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002913
201501BS70201,526760,178280,-0.175627,51.489269,1,3,2,1,2015-04-16,5,April,14:45:00,14,12,E09000020,5,0,6,30,3,2,3,308,0,5,1,1,1,0,0,1,1,E01002910
201501BS70202,525290,180460,-0.196015,51.509188,1,3,2,1,2015-04-17,6,April,07:40:00,7,12,E09000020,3,402,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01002884
201501BS70203,525890,179710,-0.187642,51.502314,1,3,1,1,2015-04-16,5,April,23:01:00,23,12,E09000020,3,315,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002889
201501BS70204,526450,178490,-0.180015,51.491225,1,3,2,1,2015-04-18,7,April,09:18:00,9,12,E09000020,3,3218,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01002820
201501BS70205,526320,177410,-0.182272,51.481548,1,3,1,1,2015-04-19,1,April,11:40:00,11,12,E09000020,3,3217,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002913
201501BS70206,524930,180820,-0.201073,51.512503,1,3,2,4,2015-04-18,7,April,10:43:00,10,12,E09000020,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01002882
201501BS70207,523910,181390,-0.215564,51.51785,1,3,2,1,2015-04-20,2,April,19:33:00,19,12,E09000020,4,412,6,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01002878
201501BS70208,527100,178170,-0.170772,51.488204,1,3,2,1,2015-04-12,1,April,15:00:00,15,12,E09000020,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01002914
201501BS70210,525750,178920,-0.189939,51.495246,1,3,2,1,2015-04-23,5,April,15:40:00,15,12,E09000020,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002812
201501BS70212,525670,179660,-0.190828,51.501914,1,3,1,1,2015-04-24,6,April,12:05:00,12,12,E09000020,3,315,6,30,3,2,3,4204,0,5,1,2,2,0,0,1,1,E01002889
201501BS70213,526210,177410,-0.183856,51.481573,1,3,2,1,2015-04-24,6,April,18:48:00,18,12,E09000020,3,3220,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002913
201501BS70214,527000,178600,-0.172057,51.492091,1,3,1,1,2015-04-26,1,April,15:25:00,15,12,E09000020,4,304,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002822
201501BS70216,525530,178580,-0.193227,51.492239,1,3,1,2,2015-04-28,3,April,06:05:00,6,12,E09000020,3,3220,2,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01002850
201501BS70217,527870,178580,-0.15954,51.491715,1,3,2,3,2015-04-27,2,April,08:58:00,8,12,E09000020,3,3217,6,30,3,4,6,0,0,1,1,1,1,4,2,1,1,E01002859
201501BS70219,525390,180850,-0.194437,51.51267,1,3,2,1,2015-04-27,2,April,14:37:00,14,12,E09000020,6,0,1,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01002886
201501BS70222,524990,178600,-0.200994,51.492538,1,3,2,1,2015-04-29,4,April,10:48:00,10,12,E09000020,3,4,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01002814
201501BS70223,526890,178730,-0.173594,51.493284,1,3,1,1,2015-04-29,4,April,12:10:00,12,12,E09000020,4,304,6,30,0,-1,-1,0,0,0,1,5,2,0,0,1,1,E01002822
201501BS70225,526230,178920,-0.183028,51.495139,1,3,1,1,2015-05-04,2,May,11:40:00,11,12,E09000020,4,325,6,30,6,2,3,4,0,5,1,1,1,0,0,1,1,E01002887
201501BS70226,524360,181200,-0.209149,51.516043,1,3,2,1,2015-04-30,5,April,13:15:00,13,12,E09000020,4,450,6,30,6,2,4,412,0,5,1,1,1,0,0,1,1,E01002879
201501BS70227,523150,181830,-0.226358,51.52197,1,3,2,1,2015-04-30,5,April,13:15:00,13,12,E09000020,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002907
201501BS70230,525350,180390,-0.195176,51.508545,1,3,1,1,2015-04-29,4,April,16:30:00,16,12,E09000020,3,4204,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002827
201501BS70231,526760,177740,-0.175821,51.484416,1,3,2,1,2015-05-24,1,May,20:16:00,20,12,E09000020,3,3220,6,30,6,2,3,3217,0,5,4,1,1,0,0,1,1,E01002845
201501BS70232,527950,177770,-0.158682,51.484418,1,3,2,1,2015-05-03,1,May,02:10:00,2,12,E09000020,3,3212,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01002900
201501BS70233,525650,179680,-0.191108,51.502098,1,3,1,1,2015-05-02,7,May,15:59:00,15,12,E09000020,3,4204,6,30,3,2,3,315,0,5,1,1,1,0,0,1,1,E01002826
201501BS70234,524360,180620,-0.209353,51.510831,1,3,2,1,2015-04-29,4,April,18:23:00,18,12,E09000020,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01002875
201501BS70235,526810,178810,-0.174717,51.494021,1,3,2,1,2015-05-05,3,May,17:40:00,17,12,E09000020,3,3218,6,30,7,2,5,0,0,5,1,1,1,0,0,1,1,E01002821
201501BS70236,526090,177250,-0.18564,51.480162,1,3,2,1,2015-04-02,5,April,12:10:00,12,12,E09000020,5,0,6,30,3,4,3,308,0,0,1,1,1,0,0,1,1,E01002843
201501BS70237,525330,178880,-0.196,51.494979,1,3,1,1,2015-05-05,3,May,08:00:00,8,12,E09000020,3,3220,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01002815
201501BS70238,526110,177190,-0.185373,51.479618,1,3,2,1,2015-05-06,4,May,16:55:00,16,12,E09000020,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002843
201501BS70240,527750,178630,-0.161249,51.492191,1,3,2,1,2015-04-25,7,April,18:00:00,18,12,E09000020,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01002859
201501BS70241,527710,179460,-0.161525,51.49966,1,3,1,1,2015-05-07,5,May,12:10:00,12,12,E09000020,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002818
201501BS70242,527870,179530,-0.159196,51.500252,1,3,2,1,2015-05-07,5,May,16:58:00,16,12,E09000020,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002818
201501BS70243,524380,180110,-0.209245,51.506243,1,3,2,1,2015-05-07,5,May,11:17:00,11,12,E09000020,3,402,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01002871
201501BS70244,526590,177270,-0.178436,51.48023,1,3,1,1,2015-05-17,1,May,20:16:00,20,12,E09000020,3,3220,6,30,3,4,5,0,0,1,4,1,1,0,0,1,1,E01002840
201501BS70245,523360,181770,-0.223353,51.521385,1,3,2,1,2015-05-07,5,May,23:44:00,23,12,E09000020,5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002908
201501BS70247,526800,178830,-0.174854,51.494202,1,3,1,1,2015-05-08,6,May,13:44:00,13,12,E09000020,5,0,6,30,3,2,3,3218,0,5,1,1,1,0,0,1,1,E01002821
201501BS70248,523720,181400,-0.218297,51.517981,1,3,2,1,2015-05-08,6,May,10:40:00,10,12,E09000020,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002877
201501BS70249,524170,181640,-0.21173,51.520039,1,3,2,1,2015-05-12,3,May,01:18:00,1,12,E09000020,4,450,6,30,6,4,5,0,0,1,4,1,1,0,0,1,1,E01002909
201501BS70250,528040,178650,-0.157067,51.492306,1,3,1,1,2015-05-11,2,May,15:47:00,15,12,E09000020,3,3217,1,30,1,2,3,3217,0,5,1,1,1,0,0,1,1,E01002902
201501BS70251,527630,179510,-0.162659,51.500127,1,3,1,1,2015-05-11,2,May,15:20:00,15,12,E09000020,3,4,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01002818
201501BS70252,526870,179010,-0.173782,51.495804,1,3,3,1,2015-05-12,3,May,14:22:00,14,12,E09000020,3,4,3,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01002821
201501BS70253,525020,178620,-0.200555,51.492711,1,3,2,1,2015-05-12,3,May,18:12:00,18,12,E09000020,3,4,2,30,6,2,3,3220,0,5,1,1,1,0,0,1,1,E01002814
201501BS70254,526170,177690,-0.184331,51.484098,1,3,2,1,2015-05-05,3,May,20:45:00,20,12,E09000020,3,308,6,30,6,2,3,3220,0,5,4,1,1,0,0,1,2,E01002912
201501BS70255,526500,178940,-0.179134,51.495258,1,3,2,1,2015-05-13,4,May,19:00:00,19,12,E09000020,3,4,3,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01002835
201501BS70256,523960,181340,-0.214861,51.517389,1,3,2,1,2015-05-13,4,May,11:10:00,11,12,E09000020,4,412,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01002878
201501BS70258,523850,181450,-0.216407,51.518402,1,3,2,1,2015-05-14,5,May,18:40:00,18,12,E09000020,4,412,6,30,2,4,6,0,0,0,1,2,2,0,0,1,1,E01002909
201501BS70259,524660,180230,-0.20517,51.50726,1,3,1,1,2015-05-14,5,May,16:15:00,16,12,E09000020,3,402,6,30,3,4,6,0,0,4,1,2,2,0,0,1,1,E01002868
201501BS70260,525940,179700,-0.186925,51.502213,1,3,2,1,2015-05-15,6,May,00:45:00,0,12,E09000020,3,315,6,30,3,4,6,0,0,4,4,2,2,0,0,1,1,E01002889
201501BS70261,525940,178590,-0.187321,51.492238,1,3,2,1,2015-05-16,7,May,11:41:00,11,12,E09000020,5,0,6,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01002834
201501BS70262,526750,178290,-0.175768,51.489361,1,3,2,2,2015-05-15,6,May,21:00:00,21,12,E09000020,3,308,6,30,3,2,5,0,0,5,4,1,1,0,0,1,1,E01002838
201501BS70263,527080,177980,-0.171129,51.486501,1,3,1,1,2015-05-16,7,May,13:12:00,13,12,E09000020,3,3217,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002844
201501BS70264,527690,179610,-0.161759,51.501012,1,3,2,1,2015-05-16,7,May,18:50:00,18,12,E09000020,3,4,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002818
201501BS70265,528350,177870,-0.152888,51.485226,1,3,2,2,2015-05-16,7,May,16:35:00,16,12,E09000020,3,3212,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01002901
201501BS70266,528540,177940,-0.150127,51.485812,1,3,2,1,2015-05-17,1,May,19:30:00,19,12,E09000020,3,3212,6,30,6,2,3,3216,0,5,4,1,1,0,0,2,1,E01002901
201501BS70267,526760,177740,-0.175821,51.484416,1,3,2,1,2015-05-16,7,May,07:50:00,7,12,E09000020,3,3220,6,30,6,2,3,3217,0,5,1,1,1,0,0,1,1,E01002845
201501BS70268,526520,178020,-0.179175,51.486986,1,3,2,1,2015-05-18,2,May,23:05:00,23,12,E09000020,3,308,6,30,6,2,5,0,0,5,4,1,1,0,0,1,1,E01002911
201501BS70269,524110,181800,-0.212538,51.52149,1,2,1,1,2015-05-18,2,May,16:00:00,16,12,E09000020,4,450,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002905
201501BS70270,527730,179660,-0.161165,51.501452,1,2,1,2,2015-05-18,2,May,07:52:00,7,1,E09000033,3,4,3,30,7,2,3,315,0,5,1,1,1,0,0,1,1,E01002818
201501BS70271,526400,177430,-0.181114,51.48171,1,3,2,1,2015-05-14,5,May,10:35:00,10,12,E09000020,3,3217,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,E01002843
201501BS70272,526900,178920,-0.173382,51.494989,1,3,1,1,2015-05-07,5,May,12:30:00,12,12,E09000020,3,3218,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,E01002821
201501BS70273,527100,178380,-0.170697,51.490091,1,3,2,1,2015-05-20,4,May,19:58:00,19,12,E09000020,4,304,6,30,6,4,6,0,0,1,4,1,1,0,0,1,1,E01002914
201501BS70274,524610,180280,-0.205872,51.50772,1,3,2,1,2015-05-20,4,May,15:00:00,15,12,E09000020,6,0,2,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002871
201501BS70275,527700,178430,-0.162041,51.490405,1,3,2,1,2015-05-20,4,May,08:08:00,8,12,E09000020,3,3217,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,E01002861
201501BS70276,528200,178270,-0.154902,51.488854,1,3,2,1,2015-05-19,3,May,08:00:00,8,12,E09000020,3,3216,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01002901
201501BS70277,524630,181210,-0.205256,51.516074,1,2,1,1,2015-05-16,7,May,23:00:00,23,12,E09000020,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01002831
201501BS70279,523910,181390,-0.215564,51.51785,1,3,2,1,2015-05-21,5,May,21:55:00,21,12,E09000020,4,412,1,30,2,4,6,0,0,0,4,1,1,0,0,1,1,E01002878
201501BS70280,524560,179000,-0.207044,51.496228,1,3,2,1,2015-05-21,5,May,19:10:00,19,12,E09000020,3,315,3,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01002867
201501BS70281,525830,179710,-0.188506,51.502328,1,3,1,1,2015-05-21,5,May,12:40:00,12,12,E09000020,3,315,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002889
201501BS70282,525100,179310,-0.199159,51.498895,1,3,2,1,2015-05-22,6,May,20:44:00,20,12,E09000020,3,315,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1,E01002817
201501BS70283,524360,181200,-0.209149,51.516043,1,3,2,1,2015-05-23,7,May,13:00:00,13,12,E09000020,4,450,6,30,6,2,4,412,0,5,1,1,1,0,0,1,1,E01002879
201501BS70284,525500,179540,-0.193318,51.500873,1,3,1,1,2015-05-24,1,May,09:30:00,9,12,E09000020,3,315,6,30,3,2,5,0,0,5,1,1,1,0,0,1,1,E01002889
201501BS70285,526130,179640,-0.184211,51.501632,1,3,2,2,2015-05-25,2,May,16:36:00,16,1,E09000033,4,325,6,30,3,2,3,315,0,5,1,1,1,0,0,1,1,E01002891
201501BS70286,528050,178720,-0.156898,51.492932,1,2,1,1,2015-05-20,4,May,08:00:00,8,12,E09000020,3,3217,2,30,3,4,3,3217,0,1,1,1,1,0,0,1,1,E01002859
201501BS70288,527380,179290,-0.166338,51.498206,1,3,2,1,2015-05-13,4,May,14:00:00,14,12,E09000020,3,4,6,30,3,2,4,319,0,5,1,1,1,0,0,1,2,E01002819
201501BS70289,525630,179660,-0.191404,51.501923,1,3,1,1,2015-05-20,4,May,18:20:00,18,12,E09000020,3,315,6,30,3,4,3,315,0,5,1,1,1,0,0,1,1,E01002826
201501BS70290,523900,182330,-0.215377,51.5263,1,3,2,1,2015-05-27,4,May,08:30:00,8,12,E09000020,4,450,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,E01002852
201501BS70291,525940,178360,-0.187403,51.490171,1,2,2,2,2015-05-27,4,May,13:32:00,13,12,E09000020,3,3218,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002898
201501BS70292,526980,177920,-0.17259,51.485984,1,3,1,1,2015-05-27,4,May,14:10:00,14,12,E09000020,3,3217,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002844
201501BS70293,526830,179670,-0.174121,51.501745,1,3,2,1,2015-05-20,4,May,16:25:00,16,1,E09000033,3,315,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01004689
201501BS70294,523850,181450,-0.216407,51.518402,1,3,2,1,2015-05-29,6,May,19:09:00,19,12,E09000020,4,412,1,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01002909
201501BS70295,524250,181440,-0.210648,51.518224,1,2,1,1,2015-05-28,5,May,13:20:00,13,12,E09000020,4,450,6,30,6,4,4,412,0,1,1,1,1,0,0,1,1,E01002878
201501BS70296,525490,179530,-0.193466,51.500785,1,3,2,1,2015-05-28,5,May,18:50:00,18,12,E09000020,3,315,6,30,3,4,5,0,0,4,1,1,1,0,0,1,1,E01002816
201501BS70297,526060,179660,-0.185212,51.501827,1,3,2,1,2015-05-28,5,May,18:05:00,18,12,E09000020,3,315,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002889
201501BS70298,525910,178340,-0.187842,51.489998,1,3,3,1,2015-05-20,4,May,11:30:00,11,12,E09000020,3,3218,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01002898
201501BS70300,525710,178340,-0.190721,51.490042,1,3,2,1,2015-05-30,7,May,18:45:00,18,12,E09000020,3,3220,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002849
201501BS70301,524730,179100,-0.204561,51.497089,1,3,1,1,2015-05-31,1,May,10:34:00,10,12,E09000020,3,315,6,30,6,2,3,3220,0,5,1,1,1,0,0,1,1,E01002814
201501BS70303,525690,178350,-0.191006,51.490136,1,3,1,1,2015-06-01,2,June,19:38:00,19,12,E09000020,3,3220,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002849
201501BS70304,524260,181430,-0.210508,51.518132,1,3,2,1,2015-06-01,2,June,18:33:00,18,12,E09000020,4,450,6,30,6,4,4,412,0,1,1,1,1,0,0,1,1,E01002878
201501BS70305,525130,180400,-0.198341,51.508684,1,3,1,1,2015-06-01,2,June,20:00:00,20,12,E09000020,3,402,3,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01002828
201501BS70307,526750,177740,-0.175965,51.484418,1,3,2,1,2015-06-03,4,June,18:30:00,18,12,E09000020,3,3217,6,30,6,2,3,3220,0,5,1,1,1,0,0,1,1,E01002845
201501BS70308,526670,177870,-0.17707,51.485604,1,3,2,1,2015-06-02,3,June,16:25:00,16,12,E09000020,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002911
201501BS70309,524750,180400,-0.203814,51.508768,1,3,2,1,2015-06-02,3,June,17:35:00,17,12,E09000020,4,450,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01002871
201501BS70310,524170,181640,-0.21173,51.520039,1,3,2,1,2015-06-03,4,June,07:48:00,7,12,E09000020,4,450,6,30,6,4,5,0,0,1,1,1,1,0,0,1,1,E01002909
201501BS70311,523930,179930,-0.215788,51.504724,1,3,1,1,2015-06-06,7,June,15:15:00,15,11,E09000013,3,402,1,30,1,2,3,3220,0,5,1,1,1,0,0,1,2,E01002869
201501BS70312,525450,179990,-0.193878,51.504928,1,3,2,1,2015-06-06,7,June,18:08:00,18,12,E09000020,3,4204,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002826
201501BS70313,526650,178180,-0.177247,51.488395,1,3,1,1,2015-06-05,6,June,14:44:00,14,12,E09000020,3,308,6,30,6,4,6,0,0,1,1,1,1,0,0,1,1,E01002838
201501BS70316,527330,178300,-0.167415,51.48932,1,3,1,1,2015-06-05,6,June,10:13:00,10,12,E09000020,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002914
201501BS70317,525340,179480,-0.195643,51.500369,1,3,2,1,2015-06-05,6,June,17:30:00,17,12,E09000020,6,0,2,30,3,4,3,315,0,0,1,1,1,0,0,1,1,E01002865
201501BS70318,524730,180450,-0.204084,51.509222,1,3,2,1,2015-06-05,6,June,13:30:00,13,12,E09000020,4,450,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002871
201501BS70321,525780,178630,-0.18961,51.492633,1,2,2,1,2015-05-21,5,May,10:00:00,10,12,E09000020,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002834
201501BS70322,524120,182330,-0.212208,51.526251,1,3,1,1,2015-06-09,3,June,08:20:00,8,12,E09000020,5,0,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01002852
201501BS70323,525410,180090,-0.194419,51.505836,1,3,2,1,2015-06-09,3,June,14:05:00,14,12,E09000020,3,4204,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002824
201501BS70324,524860,181890,-0.201702,51.522134,1,3,2,1,2015-06-09,3,June,11:50:00,11,1,E09000033,5,0,6,30,3,4,3,4207,0,1,1,1,1,0,0,1,1,E01002854
201501BS70325,527640,178370,-0.162927,51.48988,1,3,1,1,2015-06-09,3,June,18:59:00,18,12,E09000020,3,3217,6,30,0,-1,-1,0,0,1,1,1,1,0,6,1,1,E01002903
201501BS70326,526950,177500,-0.173172,51.482216,1,3,2,1,2015-06-10,4,June,18:57:00,18,12,E09000020,3,3212,6,30,6,2,3,3220,0,5,1,1,1,0,0,1,1,
201501BS70327,523580,181170,-0.220394,51.515945,1,3,2,2,2015-06-11,5,June,02:45:00,2,11,E09000013,3,3220,1,30,1,4,3,40,0,0,4,1,1,0,0,1,1,E01002877
201501BS70328,526090,177590,-0.185519,51.483217,1,3,2,1,2015-06-14,1,June,06:00:00,6,12,E09000020,3,308,6,30,6,2,3,3220,0,5,1,1,1,0,0,1,1,E01002912
201501BS70329,524160,181660,-0.211867,51.520221,1,2,1,1,2015-06-11,5,June,17:25:00,17,12,E09000020,4,450,6,30,6,4,5,0,0,1,1,1,1,0,0,1,1,E01002909
201501BS70330,525390,180210,-0.194664,51.506919,1,3,2,1,2015-06-13,7,June,11:45:00,11,12,E09000020,3,4204,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002827
201501BS70331,527110,178200,-0.170618,51.488471,1,3,2,2,2015-06-14,1,June,12:43:00,12,12,E09000020,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002914
201501BS70332,524870,181890,-0.201558,51.522132,1,3,2,1,2015-06-11,5,June,17:38:00,17,1,E09000033,3,4207,6,30,3,4,5,0,0,1,1,1,1,0,0,1,1,E01002854
201501BS70333,528510,177990,-0.150541,51.486268,1,3,1,1,2015-06-07,1,June,20:30:00,20,12,E09000020,3,3216,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01002901
201501BS70334,526750,177740,-0.175965,51.484418,1,3,2,1,2015-06-09,3,June,08:05:00,8,12,E09000020,3,3217,6,30,6,2,3,3220,0,5,1,1,1,0,0,1,2,E01002845
201501BS70335,523930,179930,-0.215788,51.504724,1,3,1,1,2015-06-10,4,June,17:30:00,17,11,E09000013,3,402,1,30,1,2,3,3220,0,5,1,1,1,0,0,1,2,E01002869
