Accident_Index,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Month_name,Time,Hour,Weather_Conditions,Road_Surface_Conditions,Speed_limit
201501LX50225,-0.10438,51.428877,3,2,1,2015-03-12,5,March,08:40:00,8,1,1,30
201501LX50226,-0.10043,51.465143,3,2,1,2015-03-11,4,March,20:43:00,20,1,1,30
201501LX50228,-0.112831,51.475146,3,2,1,2015-03-12,5,March,13:38:00,13,1,1,30
201501LX50229,-0.127062,51.468719,2,2,1,2015-03-08,1,March,18:30:00,18,1,1,30
201501LX50230,-0.114265,51.499718,3,1,2,2015-02-03,3,February,14:53:00,14,1,1,30
201501LX50231,-0.124821,51.442605,3,1,1,2015-03-15,1,March,21:31:00,21,8,2,30
201501LX50232,-0.130595,51.424532,3,1,1,2015-03-13,6,March,22:20:00,22,1,1,30
201501LX50233,-0.112666,51.468668,3,2,1,2015-03-11,4,March,12:49:00,12,1,1,30
201501LX50234,-0.113276,51.499253,3,2,1,2015-05-17,1,May,08:45:00,8,1,2,30
201501LX50235,-0.13071,51.425253,3,1,1,2015-03-11,4,March,11:39:00,11,1,1,30
201501LX50236,-0.103053,51.429665,3,2,1,2015-03-13,6,March,07:12:00,7,1,1,30
201501LX50237,-0.116028,51.463956,3,1,1,2015-03-10,3,March,13:30:00,13,1,1,30
201501LX50238,-0.098078,51.455933,3,1,1,2015-03-09,2,March,18:50:00,18,1,1,30
201501LX50239,-0.11398,51.464733,3,1,1,2015-03-10,3,March,16:40:00,16,1,1,30
201501LX50240,-0.111937,51.461912,3,1,1,2015-02-28,7,February,22:35:00,22,1,1,30
201501LX50242,-0.127663,51.468099,2,2,1,2015-03-19,5,March,08:15:00,8,1,1,30
201501LX50243,-0.119339,51.484962,2,2,1,2015-03-19,5,March,16:38:00,16,1,1,30
201501LX50244,-0.104679,51.466831,3,2,1,2015-03-10,3,March,20:40:00,20,1,1,30
201501LX50245,-0.145469,51.455073,3,3,1,2015-03-18,4,March,19:48:00,19,1,1,30
201501LX50246,-0.117213,51.484119,3,2,1,2015-03-19,5,March,18:52:00,18,1,1,30
201501LX50247,-0.127177,51.437787,3,2,1,2015-03-19,5,March,13:05:00,13,1,1,30
201501LX50248,-0.125884,51.416633,3,2,1,2015-03-23,2,March,07:05:00,7,1,1,30
201501LX50249,-0.117017,51.460915,3,1,1,2015-03-19,5,March,08:52:00,8,1,1,30
201501LX50250,-0.105866,51.438164,3,2,2,2015-03-15,1,March,05:05:00,5,1,1,30
201501LX50251,-0.103562,51.466004,3,1,1,2015-03-13,6,March,20:20:00,20,1,1,30
201501LX50253,-0.128437,51.435109,3,1,1,2015-03-21,7,March,14:10:00,14,1,1,30
201501LX50254,-0.103682,51.431833,3,1,1,2015-03-20,6,March,10:35:00,10,1,1,30
201501LX50256,-0.104897,51.475467,3,2,1,2015-03-23,2,March,12:41:00,12,1,1,30
201501LX50257,-0.124808,51.474529,3,2,1,2015-03-20,6,March,20:26:00,20,1,1,30
201501LX50258,-0.110839,51.485005,3,2,1,2015-03-25,4,March,19:27:00,19,1,1,30
201501LX50259,-0.117956,51.476577,3,2,2,2015-03-04,4,March,16:00:00,16,1,1,30
201501LX50260,-0.095912,51.469926,3,1,1,2015-03-25,4,March,13:55:00,13,1,1,30
201501LX50263,-0.121853,51.472863,3,2,1,2015-03-22,1,March,13:00:00,13,1,1,30
201501LX50264,-0.103843,51.490468,2,2,1,2015-03-23,2,March,07:00:00,7,1,1,30
201501LX50265,-0.129795,51.465256,3,2,1,2015-03-24,3,March,14:50:00,14,1,1,30
201501LX50266,-0.114945,51.455306,3,2,1,2015-03-23,2,March,21:20:00,21,1,1,30
201501LX50267,-0.127812,51.418732,3,2,1,2015-03-27,6,March,10:07:00,10,1,1,30
201501LX50268,-0.138852,51.416031,3,2,1,2015-03-26,5,March,08:59:00,8,1,1,30
201501LX50269,-0.12882,51.432777,3,1,1,2015-03-23,2,March,20:25:00,20,1,1,30
201501LX50270,-0.112809,51.472178,3,2,1,2015-03-23,2,March,08:07:00,8,1,1,30
201501LX50271,-0.122782,51.450216,2,2,1,2015-03-30,2,March,17:47:00,17,2,2,30
201501LX50272,-0.127656,51.468279,3,2,1,2015-03-28,7,March,21:30:00,21,1,1,30
201501LX50273,-0.117875,51.433051,3,2,1,2015-03-23,2,March,18:13:00,18,1,1,30
201501LX50274,-0.113796,51.465719,3,2,1,2015-03-29,1,March,17:50:00,17,5,2,30
201501LX50275,-0.095992,51.440342,3,2,1,2015-03-28,7,March,07:20:00,7,1,1,30
201501LX50276,-0.111664,51.461548,3,2,1,2015-03-30,2,March,22:56:00,22,1,2,30
201501LX50277,-0.133633,51.427638,2,2,1,2015-03-29,1,March,10:15:00,10,1,1,30
201501LX50278,-0.124498,51.415352,3,1,2,2015-03-29,1,March,07:53:00,7,2,2,30
201501LX50279,-0.130201,51.423627,3,2,1,2015-03-30,2,March,07:48:00,7,1,1,30
201501LX50281,-0.114505,51.479939,3,2,1,2015-03-23,2,March,17:05:00,17,1,1,30
201501LX50282,-0.132739,51.463684,2,2,1,2015-03-23,2,March,19:49:00,19,1,1,30
201501LX50283,-0.125027,51.486762,3,2,1,2015-03-26,5,March,11:00:00,11,1,1,30
201501LX50284,-0.11928,51.4864,3,1,2,2015-03-29,1,March,09:36:00,9,1,1,30
201501LX50285,-0.13909,51.47035,3,1,1,2015-03-24,3,March,18:20:00,18,1,1,30
201501LX50286,-0.113467,51.505101,3,2,1,2015-03-27,6,March,10:20:00,10,1,1,30
201501LX50287,-0.12033,51.453864,2,2,1,2015-04-01,4,April,11:43:00,11,1,1,30
201501LX50288,-0.103059,51.422561,3,1,2,2015-03-31,3,March,20:07:00,20,1,1,30
201501LX50289,-0.111642,51.479533,3,2,1,2015-04-01,4,April,17:50:00,17,1,1,30
201501LX50291,-0.104356,51.464218,3,2,1,2015-03-25,4,March,18:00:00,18,1,1,30
201501LX50293,-0.109854,51.48445,3,3,2,2015-04-02,5,April,14:28:00,14,1,1,30
201501LX50294,-0.114305,51.505744,3,2,1,2015-03-26,5,March,19:34:00,19,1,2,30
201501LX50295,-0.112811,51.461656,3,1,1,2015-04-04,7,April,06:30:00,6,1,2,30
201501LX50296,-0.124688,51.442333,3,1,1,2015-04-05,1,April,21:40:00,21,1,1,30
201501LX50298,-0.104245,51.435619,3,2,1,2015-04-05,1,April,22:13:00,22,1,1,30
201501LX50299,-0.107985,51.477406,3,2,1,2015-04-02,5,April,14:10:00,14,1,1,30
201501LX50300,-0.116946,51.434655,2,1,1,2015-04-04,7,April,17:27:00,17,1,1,30
201501LX50302,-0.123402,51.477204,3,2,1,2015-04-04,7,April,21:15:00,21,1,1,30
201501LX50303,-0.131048,51.420493,3,2,1,2015-04-02,5,April,01:43:00,1,1,1,30
201501LX50304,-0.109618,51.458817,3,2,1,2015-04-07,3,April,13:00:00,13,1,1,30
201501LX50305,-0.123487,51.478644,3,2,1,2015-04-07,3,April,11:15:00,11,1,1,30
201501LX50306,-0.115209,51.462864,3,1,1,2015-04-07,3,April,16:45:00,16,1,1,30
201501LX50307,-0.130201,51.423627,3,2,1,2015-04-03,6,April,20:39:00,20,1,1,30
201501LX50308,-0.139477,51.467928,3,2,1,2015-03-27,6,March,18:12:00,18,1,1,30
201501LX50309,-0.130537,51.464728,3,2,1,2015-03-30,2,March,13:15:00,13,1,1,30
201501LX50310,-0.131247,51.475531,3,3,1,2015-04-03,6,April,01:18:00,1,2,2,30
201501LX50311,-0.111941,51.461822,3,2,1,2015-04-09,5,April,20:04:00,20,1,1,30
201501LX50312,-0.11198,51.453909,3,2,3,2015-04-06,2,April,19:00:00,19,1,1,30
201501LX50313,-0.119165,51.443683,2,1,1,2015-03-14,7,March,04:30:00,4,1,1,30
201501LX50314,-0.122037,51.471876,3,2,1,2015-04-10,6,April,07:12:00,7,1,1,30
201501LX50315,-0.13516,51.4184,3,2,1,2015-04-11,7,April,19:50:00,19,1,1,30
201501LX50316,-0.109679,51.502612,3,2,1,2015-03-27,6,March,14:15:00,14,1,1,30
201501LX50317,-0.13784,51.462147,3,2,1,2015-04-10,6,April,17:48:00,17,1,1,30
201501LX50318,-0.115855,51.461166,3,1,1,2015-04-10,6,April,16:00:00,16,1,1,30
201501LX50319,-0.130681,51.46473,3,2,1,2015-03-20,6,March,08:30:00,8,1,1,30
201501LX50320,-0.112498,51.462281,3,1,2,2015-04-09,5,April,17:39:00,17,1,1,30
201501LX50321,-0.129792,51.465346,3,2,1,2015-04-13,2,April,17:15:00,17,1,1,30
201501LX50322,-0.117314,51.443204,3,2,1,2015-04-12,1,April,17:30:00,17,1,1,30
201501LX50323,-0.116537,51.465583,3,2,1,2015-04-13,2,April,18:00:00,18,1,1,30
201501LX50324,-0.148818,51.461241,3,2,3,2015-03-23,2,March,06:08:00,6,1,1,30
201501LX50325,-0.134343,51.459663,3,2,1,2015-04-07,3,April,13:55:00,13,1,1,30
201501LX50326,-0.111635,51.444821,3,2,1,2015-04-09,5,April,17:12:00,17,1,1,30
201501LX50327,-0.11211,51.478641,3,2,1,2015-04-10,6,April,07:35:00,7,1,1,30
201501LX50329,-0.117079,51.466401,3,2,2,2015-04-12,1,April,03:02:00,3,1,1,30
201501LX50330,-0.123041,51.471982,3,1,1,2015-04-09,5,April,18:30:00,18,1,1,30
201501LX50331,-0.134491,51.463083,3,2,1,2015-04-01,4,April,08:20:00,8,1,1,30
201501LX50332,-0.108817,51.460783,3,1,1,2015-04-14,3,April,13:29:00,13,1,1,30
201501LX50333,-0.127808,51.418822,3,2,1,2015-04-13,2,April,08:19:00,8,1,1,30
201501LX50334,-0.124045,51.48261,3,2,1,2015-04-09,5,April,09:59:00,9,1,1,30
201501LX50335,-0.110254,51.506129,3,2,1,2015-04-14,3,April,10:38:00,10,1,1,30
201501LX50336,-0.101583,51.426943,3,1,1,2015-04-15,4,April,08:31:00,8,1,1,30
201501LX50337,-0.110139,51.481037,3,1,1,2015-04-13,2,April,17:41:00,17,1,1,30
201501LX50339,-0.100111,51.43816,3,2,1,2015-04-14,3,April,15:00:00,15,1,1,30
201501LX50340,-0.078578,51.419824,3,2,1,2015-02-27,6,February,09:07:00,9,1,1,30
201501LX50341,-0.133826,51.444098,3,1,1,2015-04-13,2,April,13:35:00,13,1,1,30
201501LX50342,-0.119408,51.50079,3,2,1,2015-04-07,3,April,19:00:00,19,1,1,30
201501LX50343,-0.128275,51.435556,3,2,1,2015-04-14,3,April,13:12:00,13,1,1,30
201501LX50344,-0.088338,51.423761,3,2,1,2015-04-14,3,April,19:27:00,19,1,1,30
201501LX50345,-0.131381,51.426433,3,2,1,2015-04-14,3,April,00:01:00,0,1,1,30
201501LX50346,-0.124045,51.48261,3,2,1,2015-04-15,4,April,18:10:00,18,1,1,30
201501LX50347,-0.116613,51.502184,3,2,1,2015-04-15,4,April,21:30:00,21,1,1,30
201501LX50348,-0.106326,51.440959,3,2,1,2015-04-03,6,April,13:30:00,13,1,1,30
201501LX50349,-0.124694,51.484329,3,2,1,2015-04-16,5,April,12:30:00,12,1,1,30
201501LX50350,-0.108797,51.440369,3,1,1,2015-04-19,1,April,16:54:00,16,1,1,30
201501LX50351,-0.1162,51.470254,3,1,1,2015-04-16,5,April,17:14:00,17,1,1,30
201501LX50352,-0.127807,51.436448,3,2,2,2015-04-12,1,April,14:54:00,14,1,1,30
201501LX50353,-0.121104,51.47357,3,2,1,2015-03-31,3,March,17:46:00,17,4,1,30
201501LX50354,-0.103873,51.434175,3,2,1,2015-03-30,2,March,07:35:00,7,1,1,30
201501LX50355,-0.11912,51.500786,3,1,1,2015-04-11,7,April,18:30:00,18,1,1,30
201501LX50356,-0.137556,51.462052,3,2,1,2015-04-14,3,April,22:40:00,22,1,1,30
201501LX50357,-0.123897,51.482697,3,2,1,2015-04-13,2,April,08:45:00,8,1,1,30
201501LX50359,-0.106605,51.434219,3,2,1,2015-04-08,4,April,07:20:00,7,1,1,30
201501LX50360,-0.129476,51.430809,3,1,1,2015-04-16,5,April,13:25:00,13,1,1,30
201501LX50361,-0.11505,51.463221,3,1,1,2015-04-17,6,April,13:45:00,13,1,1,30
201501LX50362,-0.129454,51.431348,3,1,1,2015-04-15,4,April,15:53:00,15,1,1,30
201501LX50364,-0.103241,51.491088,2,1,1,2015-04-17,6,April,16:23:00,16,1,1,30
201501LX50365,-0.100089,51.476828,3,2,1,2015-04-15,4,April,08:39:00,8,1,1,30
201501LX50366,-0.130979,51.464465,3,4,1,2015-04-20,2,April,06:40:00,6,1,1,30
201501LX50367,-0.146663,51.454013,3,2,1,2015-04-20,2,April,22:43:00,22,1,1,30
201501LX50368,-0.115748,51.484725,3,2,1,2015-04-20,2,April,08:22:00,8,1,1,30
201501LX50369,-0.120052,51.474632,3,2,1,2015-04-21,3,April,12:00:00,12,1,1,30
201501LX50372,-0.125182,51.440812,2,1,1,2015-03-08,1,March,14:28:00,14,1,1,30
201501LX50373,-0.129189,51.458951,3,2,1,2015-04-22,4,April,11:20:00,11,1,1,30
201501LX50375,-0.128673,51.432865,3,2,1,2015-04-14,3,April,12:00:00,12,1,1,30
201501LX50376,-0.110988,51.495349,3,2,1,2015-04-21,3,April,15:50:00,15,1,1,30
201501LX50378,-0.118246,51.455539,3,1,1,2015-04-22,4,April,15:35:00,15,1,1,30
201501LX50379,-0.121573,51.427086,3,2,1,2015-04-23,5,April,08:12:00,8,1,1,30
201501LX50380,-0.116664,51.48348,3,2,2,2015-03-25,4,March,12:30:00,12,1,1,30
201501LX50381,-0.107429,51.463009,3,2,1,2015-04-21,3,April,11:00:00,11,1,1,30
201501LX50383,-0.101752,51.429824,3,1,1,2015-04-21,3,April,18:30:00,18,1,1,30
201501LX50386,-0.112872,51.474157,3,2,1,2015-04-24,6,April,06:10:00,6,1,1,30
201501LX50387,-0.110293,51.484277,3,2,1,2015-04-24,6,April,11:04:00,11,1,1,30
201501LX50388,-0.118409,51.486566,3,3,2,2015-04-20,2,April,16:50:00,16,1,1,30
201501LX50389,-0.124432,51.480188,3,2,1,2015-04-23,5,April,18:00:00,18,1,1,30
201501LX50390,-0.140495,51.467674,3,2,1,2015-04-27,2,April,09:00:00,9,1,1,30
201501LX50391,-0.117685,51.486644,3,1,1,2015-03-31,3,March,13:11:00,13,1,2,30
201501LX50392,-0.130201,51.423627,3,2,1,2015-04-22,4,April,16:30:00,16,1,1,30
201501LX50394,-0.117744,51.460747,3,1,1,2015-04-23,5,April,16:20:00,16,1,1,30
201501LX50395,-0.123214,51.488801,3,1,1,2015-04-23,5,April,17:29:00,17,1,1,30
201501LX50396,-0.130533,51.464818,3,1,1,2015-04-20,2,April,18:10:00,18,1,1,30
201501LX50397,-0.132444,51.463859,3,2,2,2015-04-25,7,April,02:00:00,2,2,2,30
201501LX50398,-0.11556,51.461341,3,1,1,2015-04-23,5,April,11:10:00,11,1,1,30
201501LX50399,-0.103998,51.434626,3,2,1,2015-04-23,5,April,12:03:00,12,1,1,30
201501LX50400,-0.111527,51.496257,3,2,1,2015-04-22,4,April,07:27:00,7,1,1,30
201501LX50402,-0.12002,51.454398,3,1,1,2015-04-25,7,April,01:39:00,1,1,1,30
201501LX50404,-0.124226,51.414988,3,2,1,2015-04-24,6,April,15:25:00,15,1,1,30
201501LX50405,-0.121258,51.494345,3,2,1,2015-04-17,6,April,20:15:00,20,1,1,30
201501LX50407,-0.146372,51.454099,3,2,1,2015-04-27,2,April,18:25:00,18,1,1,30
201501LX50408,-0.111941,51.461822,3,2,2,2015-04-28,3,April,09:35:00,9,1,1,30
201501LX50409,-0.138683,51.455595,3,2,1,2015-04-29,4,April,09:05:00,9,1,1,30
201501LX50410,-0.113784,51.504387,3,1,1,2015-04-29,4,April,10:56:00,10,1,1,30
201501LX50411,-0.114446,51.456917,3,2,1,2015-04-25,7,April,19:50:00,19,1,1,30
201501LX50412,-0.130854,51.425256,3,2,1,2015-04-28,3,April,18:05:00,18,1,1,30
201501LX50413,-0.126918,51.468717,3,2,1,2015-04-20,2,April,08:10:00,8,1,1,30
201501LX50414,-0.124342,51.447273,3,2,1,2015-04-24,6,April,20:08:00,20,1,1,30
201501LX50415,-0.111663,51.465055,3,1,1,2015-05-07,5,May,19:14:00,19,1,1,30
201501LX50416,-0.079471,51.422536,3,1,1,2015-04-30,5,April,19:05:00,19,1,1,30
201501LX50417,-0.129401,51.422085,3,1,1,2015-04-29,4,April,17:28:00,17,1,1,30
201501LX50418,-0.10573,51.437982,3,2,3,2015-04-30,5,April,00:45:00,0,1,1,30
201501LX50419,-0.109337,51.458633,3,1,1,2015-04-28,3,April,09:45:00,9,1,1,30
201501LX50420,-0.119552,51.500793,3,2,1,2015-05-02,7,May,21:20:00,21,1,1,30
201501LX50421,-0.138108,51.416648,3,2,1,2015-05-02,7,May,19:00:00,19,1,1,30
201501LX50422,-0.135423,51.472,3,2,2,2015-05-01,6,May,21:55:00,21,1,1,30
201501LX50423,-0.126304,51.41691,3,1,1,2015-05-02,7,May,11:11:00,11,1,1,30
201501LX50424,-0.136684,51.433981,3,1,1,2015-05-03,1,May,12:07:00,12,1,2,30
201501LX50425,-0.117005,51.499673,3,2,1,2015-04-30,5,April,08:15:00,8,1,1,30
201501LX50426,-0.117711,51.458048,3,2,1,2015-05-04,2,May,18:00:00,18,1,1,30
201501LX50427,-0.137556,51.462052,3,2,1,2015-04-30,5,April,09:20:00,9,1,1,30
201501LX50428,-0.089442,51.431782,3,2,1,2015-05-02,7,May,18:00:00,18,1,1,30
201501LX50430,-0.118326,51.46759,3,2,1,2015-05-03,1,May,23:15:00,23,1,1,30
201501LX50431,-0.118323,51.457159,3,1,1,2015-05-01,6,May,08:40:00,8,1,1,30
201501LX50432,-0.124294,51.444935,3,2,1,2015-05-05,3,May,05:30:00,5,2,2,30
201501LX50433,-0.109766,51.50747,3,2,1,2015-04-30,5,April,08:55:00,8,1,1,30
201501LX50434,-0.122941,51.449859,3,2,1,2015-04-21,3,April,13:31:00,13,1,1,30
201501LX50436,-0.122037,51.471876,3,2,1,2015-04-25,7,April,22:30:00,22,1,1,30
201501LX50439,-0.103998,51.434626,3,1,1,2015-05-03,1,May,03:07:00,3,1,1,30
201501LX50441,-0.136387,51.462483,3,2,1,2015-05-07,5,May,11:40:00,11,1,1,30
201501LX50442,-0.125575,51.469865,3,2,1,2015-05-08,6,May,09:00:00,9,1,1,30
201501LX50443,-0.107425,51.463098,3,2,1,2015-03-10,3,March,17:30:00,17,1,1,30
201501LX50444,-0.116116,51.493274,3,2,1,2015-04-23,5,April,18:10:00,18,1,1,30
201501LX50447,-0.098569,51.468351,3,2,1,2015-05-09,7,May,18:30:00,18,1,1,30
201501LX50448,-0.097835,51.447925,3,2,1,2015-05-08,6,May,20:25:00,20,1,1,30
201501LX50449,-0.123969,51.435307,3,1,1,2015-05-05,3,May,16:16:00,16,1,1,30
201501LX50450,-0.131395,51.475443,3,1,1,2015-04-16,5,April,09:49:00,9,1,1,30
201501LX50452,-0.129799,51.422901,3,2,1,2015-05-11,2,May,09:35:00,9,1,1,30
201501LX50453,-0.092423,51.422388,3,2,1,2015-05-11,2,May,16:25:00,16,1,1,30
201501LX50454,-0.124699,51.442063,3,1,1,2015-05-09,7,May,23:02:00,23,1,1,30
201501LX50455,-0.125636,51.44028,3,2,1,2015-05-08,6,May,21:30:00,21,2,2,30
201501LX50456,-0.12403,51.486476,3,2,1,2015-05-06,4,May,22:59:00,22,1,1,30
201501LX50458,-0.12916,51.45967,3,2,1,2015-05-12,3,May,12:48:00,12,1,1,30
201501LX50459,-0.108008,51.462928,3,2,1,2015-05-13,4,May,16:45:00,16,1,1,30
201501LX50463,-0.129016,51.459668,2,1,1,2015-05-13,4,May,15:20:00,15,1,1,30
201501LX50464,-0.130677,51.46482,3,1,1,2015-04-27,2,April,08:30:00,8,1,1,30
201501LX50465,-0.144422,51.456046,3,2,1,2015-05-13,4,May,18:04:00,18,1,1,30
201501LX50468,-0.124579,51.466072,3,2,1,2015-05-05,3,May,16:55:00,16,4,1,30
201501LX50469,-0.1181,51.476579,3,1,1,2015-05-01,6,May,18:47:00,18,1,1,30
201501LX50470,-0.107897,51.441254,3,1,1,2015-05-14,5,May,15:20:00,15,2,2,30
201501LX50471,-0.110676,51.443637,3,1,1,2015-05-16,7,May,12:05:00,12,1,1,30
201501LX50473,-0.125953,51.439566,3,2,1,2015-05-13,4,May,16:35:00,16,1,1,30
201501LX50474,-0.13813,51.447943,3,1,1,2015-05-04,2,May,17:10:00,17,1,1,30
201501LX50475,-0.112728,51.470648,3,2,1,2015-05-16,7,May,17:25:00,17,1,1,30
201501LX50476,-0.11165,51.503723,3,2,1,2015-05-14,5,May,19:52:00,19,1,2,30
201501LX50477,-0.117069,51.487624,3,1,1,2015-05-18,2,May,17:40:00,17,4,1,30
201501LX50478,-0.129484,51.455269,3,1,1,2015-05-19,3,May,21:30:00,21,1,2,30
201501LX50480,-0.114775,51.476886,3,3,1,2015-05-15,6,May,09:00:00,9,1,1,30
201501LX50481,-0.126565,51.484359,3,2,1,2015-05-18,2,May,18:45:00,18,4,1,30
201501LX50482,-0.129985,51.41481,3,2,1,2015-05-14,5,May,07:30:00,7,1,1,30
201501LX50484,-0.08339,51.421701,3,2,1,2015-05-14,5,May,06:27:00,6,1,1,30
201501LX50486,-0.100291,51.45462,3,2,1,2015-05-14,5,May,15:27:00,15,2,2,30
201501LX50488,-0.121258,51.494345,3,2,1,2015-05-20,4,May,08:32:00,8,1,1,30
201501LX50489,-0.127663,51.468099,3,2,1,2015-05-16,7,May,21:56:00,21,1,1,30
201501LX50490,-0.127812,51.418732,3,2,1,2015-05-19,3,May,07:54:00,7,1,1,30
201501LX50492,-0.120056,51.474542,3,2,1,2015-05-19,3,May,08:15:00,8,1,1,30
201501LX50493,-0.130177,51.452403,3,1,1,2015-05-15,6,May,21:55:00,21,1,1,30
